filename,filename1,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 03 m-25.csv,GTY030 I 25C 11,302.84,580.71,128.84,540.64,724.0271020228671,2.274,119.99496042216359,183.3871020228671,40.07000000000005,4.5766683809050885,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 03 m-35.csv,GTY030 I 25C 11,302.84,580.71,128.84,540.64,718.8216722037652,2.709,127.93437799926171,178.18167220376517,40.07000000000005,4.446759975137633,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 03 m-50.csv,GTY030 I 25C 11,302.84,580.71,128.84,540.64,712.244220979021,3.575,131.87671328671328,171.60422097902097,40.07000000000005,4.2826109553037375,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 04 m-25.csv,GTY030 I 25C 11,295.3,610.46,259.42,540.64,797.6644544738596,3.3014,205.28727388380688,257.0244544738596,69.82000000000005,3.681243976995981,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 04 m-35.csv,GTY030 I 25C 11,295.3,610.46,259.42,540.64,790.9472034564022,3.819,205.45801780570832,250.30720345640225,69.82000000000005,3.585035855863679,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 04 m-50.csv,GTY030 I 25C 11,295.3,610.46,259.42,540.64,782.740270156184,4.738,206.72534402701558,242.10027015618402,69.82000000000005,3.4674916951616135,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 05 m-25.csv,GTY030 I 25C 11,282.23,628.18,241.21,540.64,801.5211877111487,3.7887999999999997,155.58135663006757,260.88118771114875,87.53999999999996,2.980136939812073,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 05 m-35.csv,GTY030 I 25C 11,282.23,628.18,241.21,540.64,797.8732753109981,4.3489,165.12451539469748,257.2332753109981,87.53999999999996,2.9384655621544233,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 05 m-50.csv,GTY030 I 25C 11,282.23,628.18,241.21,540.64,786.0659564369549,5.4358,167.3644339379668,245.42595643695495,87.53999999999996,2.803586434052491,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 06 m-25.csv,GTY030 I 25C 11,46.71,636.69,708.77,540.64,790.3167590745911,5.014,240.06452532907858,249.67675907459113,96.05000000000007,2.5994456957271312,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 06 m-35.csv,GTY030 I 25C 11,46.71,636.69,708.77,540.64,795.0859915838482,5.584499999999999,326.9587545885935,254.44599158384824,96.05000000000007,2.6490993397589593,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 06 m-50.csv,GTY030 I 25C 11,46.71,636.69,708.77,540.64,788.9099437620246,6.757000000000001,339.6289447979873,248.26994376202458,96.05000000000007,2.58479899804294,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 07 m-25.csv,GTY030 I 25C 11,248.87,595.26,165.21,540.64,762.6972375672801,3.1027,360.36221935733397,222.05723756728014,54.620000000000005,4.065493181385575,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 07 m-35.csv,GTY030 I 25C 11,248.87,595.26,165.21,540.64,760.0021497637623,3.6404,371.9278815514778,219.36214976376232,54.620000000000005,4.0161506730824295,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 11 07 m-50.csv,GTY030 I 25C 11,248.87,595.26,165.21,540.64,765.431067500539,4.6370000000000005,432.7383761052404,224.79106750053904,54.620000000000005,4.1155449926865435,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 01 m-25.csv,GTY030 I 25C 12,152.17,668.21,275.04,538.55,2262.248404747226,0.6487999999999999,1409.2370745992603,1723.6984047472258,129.66000000000008,13.293987388147654,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 01 m-35.csv,GTY030 I 25C 12,152.17,668.21,275.04,538.55,2221.119094387755,0.784,1452.1393239795918,1682.569094387755,129.66000000000008,12.976778454324803,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 01 m-50.csv,GTY030 I 25C 12,152.17,668.21,275.04,538.55,2118.730012215339,1.1461,1405.1691074077307,1580.1800122153388,129.66000000000008,12.187104829672512,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 02 m-25.csv,GTY030 I 25C 12,270.14,603.95,153.95,538.55,730.8636237870118,2.0095,116.56628365264991,192.3136237870118,65.40000000000009,2.940575287263173,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 02 m-35.csv,GTY030 I 25C 12,270.14,603.95,153.95,538.55,728.1795020856201,2.2775,117.53828759604829,189.62950208562017,65.40000000000009,2.8995336710339434,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 02 m-50.csv,GTY030 I 25C 12,270.14,603.95,153.95,538.55,722.9419728128269,2.8689999999999998,120.19385500174278,184.3919728128269,65.40000000000009,2.819449125578389,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 03 m-25.csv,GTY030 I 25C 12,276.91,614.73,144.2,538.55,786.9523139377537,2.217,235.201799729364,248.40231393775377,76.18000000000006,3.2607287206321023,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 03 m-35.csv,GTY030 I 25C 12,276.91,614.73,144.2,538.55,779.508429817605,2.5220000000000002,232.26643933386197,240.95842981760507,76.18000000000006,3.1630143058231144,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 03 m-50.csv,GTY030 I 25C 12,276.91,614.73,144.2,538.55,769.66738456673,3.162,237.1506989247312,231.11738456673004,76.18000000000006,3.0338328244516912,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 04 m-25.csv,GTY030 I 25C 12,205.99,616.76,351.17,538.55,832.6620327789634,2.4833,235.7144871743245,294.11203277896345,78.21000000000004,3.7605425492771167,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 04 m-35.csv,GTY030 I 25C 12,205.99,616.76,351.17,538.55,818.9960314977424,2.8129000000000004,237.21436346830671,280.4460314977424,78.21000000000004,3.5858078442365717,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 04 m-50.csv,GTY030 I 25C 12,205.99,616.76,351.17,538.55,798.4307142857143,3.3600000000000003,240.01928571428573,259.88071428571436,78.21000000000004,3.322857873490784,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 05 m-25.csv,GTY030 I 25C 12,172.67,604.44,277.64,538.55,745.9955600506723,2.4471,314.47239671447835,207.44556005067238,65.8900000000001,3.1483618159154965,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 05 m-35.csv,GTY030 I 25C 12,172.67,604.44,277.64,538.55,745.0727959255356,2.847,324.7430136986302,206.52279592553566,65.8900000000001,3.134357200266131,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 12 05 m-50.csv,GTY030 I 25C 12,172.67,604.44,277.64,538.55,743.4731092206366,3.644,336.49795554335896,204.92310922063666,65.8900000000001,3.1100790593509844,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 01 m-25.csv,GTY030 I 25C 13,133.42,605.49,468.93,524.24,1031.7054036287143,3.803,1367.4422640021032,507.4654036287143,81.25,6.2457280446610985,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 01 m-35.csv,GTY030 I 25C 13,133.42,605.49,468.93,524.24,1021.5913864778437,4.378,1345.020714938328,497.3513864778437,81.25,6.12124783357346,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 01 m-50.csv,GTY030 I 25C 13,133.42,605.49,468.93,524.24,1023.511475770925,5.448,1442.0822540381791,499.271475770925,81.25,6.144879701796,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 02 m-25.csv,GTY030 I 25C 13,84.54,615.33,595.89,524.24,999.4604904639673,3.6231,1389.4520689464823,475.2204904639673,91.09000000000003,5.217043478581261,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 02 m-35.csv,GTY030 I 25C 13,84.54,615.33,595.89,524.24,1000.3179404945906,4.1408,1424.8033423493046,476.0779404945906,91.09000000000003,5.226456696614233,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 02 m-50.csv,GTY030 I 25C 13,84.54,615.33,595.89,524.24,988.7836683225066,5.234,1541.8980359189911,464.5436683225066,91.09000000000003,5.099831686491453,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 03 m-25.csv,GTY030 I 25C 13,266.6,586.67,190.14,524.24,758.2348343140291,3.229,278.05912047073394,233.99483431402905,62.42999999999995,3.74811523809113,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 03 m-35.csv,GTY030 I 25C 13,266.6,586.67,190.14,524.24,752.6475917492633,3.733,267.16611036699703,228.40759174926325,62.42999999999995,3.6586191214041874,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 03 m-50.csv,GTY030 I 25C 13,266.6,586.67,190.14,524.24,749.7729872036921,4.7669999999999995,264.10112859240616,225.53298720369207,62.42999999999995,3.612573878002439,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 04 m-25.csv,GTY030 I 25C 13,256.06,581.1,117.49,524.24,738.304986397985,4.9624999999999995,175.68284735516374,214.06498639798497,56.860000000000014,3.7647728877591438,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 04 m-35.csv,GTY030 I 25C 13,256.06,581.1,117.49,524.24,734.654753746947,5.6913,179.84500026356017,210.41475374694699,56.860000000000014,3.700576041979369,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 04 m-50.csv,GTY030 I 25C 13,256.06,581.1,117.49,524.24,724.0157100633357,7.1049999999999995,182.95586769880367,199.77571006333574,56.860000000000014,3.5134665857076275,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 05 m-25.csv,GTY030 I 25C 13,263.45,586.21,199.84,524.24,720.298334564254,2.708,131.05081240768092,196.05833456425398,61.97000000000003,3.1637620552566386,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 05 m-35.csv,GTY030 I 25C 13,263.45,586.21,199.84,524.24,718.8751326002587,3.092,131.5414003880983,194.63513260025866,61.97000000000003,3.1407960722972175,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 05 m-50.csv,GTY030 I 25C 13,263.45,586.21,199.84,524.24,710.201949064449,3.848,134.00830041580042,185.96194906444896,61.97000000000003,3.0008382937622864,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 06 m-25.csv,GTY030 I 25C 13,235.11,581.4,158.86,524.24,930.9139703903095,3.715,304.26044414535664,406.6739703903095,57.15999999999997,7.114660083805278,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 06 m-35.csv,GTY030 I 25C 13,235.11,581.4,158.86,524.24,911.4013447432765,4.09,303.8423227383863,387.16134474327646,57.15999999999997,6.773291545543679,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 13 06 m-50.csv,GTY030 I 25C 13,235.11,581.4,158.86,524.24,869.9941872614024,4.977,295.7752863170585,345.7541872614024,57.15999999999997,6.048883611990949,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 01 m-25.csv,GTY030 I 25C 14,0.707,593.45,625.4,518.28,792.604024902273,6.907,549.1252425076009,274.324024902273,75.17000000000007,3.649381733434518,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 01 m-35.csv,GTY030 I 25C 14,0.707,593.45,625.4,518.28,791.9910895428928,7.984999999999999,599.5644921728241,273.71108954289286,75.17000000000007,3.6412277443513714,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 01 m-50.csv,GTY030 I 25C 14,0.707,593.45,625.4,518.28,796.653533737454,10.063,918.5537006856802,278.37353373745407,75.17000000000007,3.7032530761933455,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 02 m-25.csv,GTY030 I 25C 14,282.65,545.43,85.5,518.28,723.3135243429556,2.321,137.48200344679017,205.03352434295562,27.149999999999977,7.5518793496484635,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 02 m-35.csv,GTY030 I 25C 14,282.65,545.43,85.5,518.28,714.8565114587122,2.7489999999999997,139.33464896325938,196.57651145871228,27.149999999999977,7.240387162383516,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 02 m-50.csv,GTY030 I 25C 14,282.65,545.43,85.5,518.28,699.3173690078038,3.588,141.9642642140468,181.03736900780382,27.149999999999977,6.6680430573776786,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 03 m-25.csv,GTY030 I 25C 14,253.14,584.08,208.09,518.28,797.42,4.02,201.58,279.14,65.80000000000007,4.242249240121576,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 03 m-35.csv,GTY030 I 25C 14,253.14,584.08,208.09,518.28,780.29,4.53,205.19,262.01,65.80000000000007,3.981914893617017,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 03 m-50.csv,GTY030 I 25C 14,253.14,584.08,208.09,518.28,750.27,5.5,211.58,231.99,65.80000000000007,3.525683890577504,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 04 m-25.csv,GTY030 I 25C 14,264.98,576.21,168.47,518.28,757.1819085394308,2.1430000000000002,216.51729818012132,238.9019085394308,57.930000000000064,4.123975635066986,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 04 m-35.csv,GTY030 I 25C 14,264.98,576.21,168.47,518.28,754.2584921939194,2.434,220.6296096959737,235.97849219391946,57.930000000000064,4.073510999377166,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 14 04 m-50.csv,GTY030 I 25C 14,264.98,576.21,168.47,518.28,742.0438788231114,3.0963000000000003,224.73160384975614,223.76387882311144,57.930000000000064,3.8626597414657553,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 01 m-25.csv,GTY030 I 25C 15,298.1,598.08,218.29,527.43,789.1787870065789,4.864,199.84112664473685,261.74878700657894,70.65000000000009,3.70486605812567,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 01 m-35.csv,GTY030 I 25C 15,298.1,598.08,218.29,527.43,784.5195381310418,5.586,198.5231686358754,257.0895381310419,70.65000000000009,3.6389177371697317,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 01 m-50.csv,GTY030 I 25C 15,298.1,598.08,218.29,527.43,775.6440036383991,7.146,202.60885250489784,248.21400363839916,70.65000000000009,3.513290921987245,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 02 m-25.csv,GTY030 I 25C 15,214.36,619.86,472.73,527.43,828.4603203670301,5.1004,299.88549878440904,301.0303203670302,92.43000000000006,3.256846482386995,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 02 m-35.csv,GTY030 I 25C 15,214.36,619.86,472.73,527.43,829.2280797227036,5.77,351.3623362218371,301.7980797227036,92.43000000000006,3.2651528694439405,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 02 m-50.csv,GTY030 I 25C 15,214.36,619.86,472.73,527.43,821.5367897881586,7.364,383.5985646387833,294.1067897881586,92.43000000000006,3.181940817788147,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 03 m-25.csv,GTY030 I 25C 15,172.01,600.02,456.06,527.43,981.8905126676601,3.355,1391.2241907600596,454.46051266766017,72.59000000000003,6.260649024213528,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 03 m-35.csv,GTY030 I 25C 15,172.01,600.02,456.06,527.43,979.9546444780635,3.9659999999999997,1418.5012758446796,452.5246444780636,72.59000000000003,6.233980499766681,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 15 03 m-50.csv,GTY030 I 25C 15,172.01,600.02,456.06,527.43,999.9406222222223,5.175000000000001,1548.9791458937198,472.5106222222223,72.59000000000003,6.509307373222511,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 01 m-25.csv,GTY030 I 25C 16,84.87,618.51,797,529.97,911.1219301399768,3.8935,1688.086694490818,381.1519301399768,88.53999999999996,4.304855772983702,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 01 m-35.csv,GTY030 I 25C 16,84.87,618.51,797,529.97,978.2313000533903,4.4952000000000005,2499.232159636946,448.2613000533903,88.53999999999996,5.062811159401293,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 01 m-50.csv,GTY030 I 25C 16,84.87,618.51,797,529.97,1044.208233465723,5.7909999999999995,3042.8327283716117,514.2382334657229,88.53999999999996,5.807976433992807,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 02 m-25.csv,GTY030 I 25C 16,319.92,598.89,119.7,529.97,768.5082654296087,2.479,141.3910972166196,238.5382654296087,68.91999999999996,3.461089167579931,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 02 m-35.csv,GTY030 I 25C 16,319.92,598.89,119.7,529.97,769.2601384083046,2.89,143.08276816608998,239.29013840830453,68.91999999999996,3.471998525947543,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 02 m-50.csv,GTY030 I 25C 16,319.92,598.89,119.7,529.97,765.6123783783784,3.7,143.26562162162162,235.64237837837834,68.91999999999996,3.4190710733949286,-50,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 03 m-25.csv,GTY030 I 25C 16,209.19,623.34,256.7,529.97,752.1602384868422,4.864,160.24953125000002,222.1902384868422,93.37,2.379674825820308,-25,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 03 m-35.csv,GTY030 I 25C 16,209.19,623.34,256.7,529.97,752.886773255814,5.5040000000000004,179.3859011627907,222.91677325581395,93.37,2.3874560699990783,-35,25
2019-05-20 2019-01-02 I GTY030 _mito_loc.csv,GTY030 I 25C 16 03 m-50.csv,GTY030 I 25C 16,209.19,623.34,256.7,529.97,752.7176974839088,6.836,194.78202750146286,222.74769748390872,93.37,2.3856452552630256,-50,25
