filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
GTY029 clump 25C 11 01 m-35.csv,GTY029 clump 25C 11,282.9,643.95,167.8,534.66,860.7430565583635,2.493,186.83412755716006,326.0830565583635,109.29000000000008,2.9836495247356876,-35,25
GTY029 clump 25C 11 01 m-50.csv,GTY029 clump 25C 11,282.9,643.95,167.8,534.66,853.2348560460653,3.126,190.36525911708253,318.5748560460653,109.29000000000008,2.9149497304974386,-50,25
GTY029 clump 25C 11 02 m-25.csv,GTY029 clump 25C 11,287.96,662.05,199.23,534.66,963.1345457106635,2.8396,283.35946612198904,428.4745457106635,127.38999999999999,3.363486503733916,-25,25
GTY029 clump 25C 11 02 m-35.csv,GTY029 clump 25C 11,287.96,662.05,199.23,534.66,956.2296274594462,3.2426,278.3988755936594,421.5696274594462,127.38999999999999,3.309283518796187,-35,25
GTY029 clump 25C 11 02 m-50.csv,GTY029 clump 25C 11,287.96,662.05,199.23,534.66,946.308754675362,4.1708,280.23549774623575,411.64875467536206,127.38999999999999,3.2314055630376175,-50,25
GTY029 clump 25C 11 03 m-25.csv,GTY029 clump 25C 11,292.81,688.47,214.14,534.66,1031.4552639442231,4.016,189.808187250996,496.79526394422317,153.81000000000006,3.2299282487759116,-25,25
GTY029 clump 25C 11 03 m-35.csv,GTY029 clump 25C 11,292.81,688.47,214.14,534.66,1025.7861014709767,4.5412,192.43466881000617,491.1261014709768,153.81000000000006,3.193070031018637,-35,25
GTY029 clump 25C 11 03 m-50.csv,GTY029 clump 25C 11,292.81,688.47,214.14,534.66,1015.8781609254763,5.8089,197.9345206493484,481.21816092547635,153.81000000000006,3.128653279536286,-50,25
GTY029 clump 25C 11 04 m-25.csv,GTY029 clump 25C 11,251.06,708.9,193.92,534.66,992.221353272861,8.158,198.70884285364062,457.5613532728611,174.24,2.626040824568762,-25,25
GTY029 clump 25C 11 04 m-35.csv,GTY029 clump 25C 11,251.06,708.9,193.92,534.66,986.3280122257396,9.161,199.6910664774588,451.66801222573963,174.24,2.592217701020085,-35,25
GTY029 clump 25C 11 04 m-50.csv,GTY029 clump 25C 11,251.06,708.9,193.92,534.66,972.8811908635961,11.3699,203.2331097019323,438.2211908635961,174.24,2.5150435655624204,-50,25
GTY029 clump 25C 11 05 m-25.csv,GTY029 clump 25C 11,283.8,646.05,196.84,534.66,903.4255923616523,2.566,172.39221745908029,368.76559236165235,111.38999999999999,3.3105807735133532,-25,25
GTY029 clump 25C 11 05 m-35.csv,GTY029 clump 25C 11,283.8,646.05,196.84,534.66,901.4596690070209,2.991,175.25849548645934,366.79966900702095,111.38999999999999,3.292931762339716,-35,25
GTY029 clump 25C 11 05 m-50.csv,GTY029 clump 25C 11,283.8,646.05,196.84,534.66,893.7156709511568,3.8899999999999997,175.08744730077123,359.0556709511568,111.38999999999999,3.2234102787607224,-50,25
GTY029 clump 25C 11 06 m-25.csv,GTY029 clump 25C 11,280.75,695.1,188.71,534.66,1058.2346213592232,2.575,203.71724271844656,523.5746213592232,160.44000000000005,3.263367123904407,-25,25
GTY029 clump 25C 11 06 m-35.csv,GTY029 clump 25C 11,280.75,695.1,188.71,534.66,1051.3617747440273,2.9299999999999997,205.16013651877134,516.7017747440274,160.44000000000005,3.2205296356521265,-35,25
GTY029 clump 25C 11 06 m-50.csv,GTY029 clump 25C 11,280.75,695.1,188.71,534.66,1042.075638888889,3.6,206.08069444444442,507.415638888889,160.44000000000005,3.1626504543062133,-50,25
GTY029 clump 25C 11 07 m-25.csv,GTY029 clump 25C 11,256.24,662.75,181.9,534.66,880.2402376434445,4.4268,188.16737417547665,345.58023764344455,128.09000000000003,2.697948611471969,-25,25
GTY029 clump 25C 11 07 m-35.csv,GTY029 clump 25C 11,256.24,662.75,181.9,534.66,876.545423597679,5.17,211.63111411992261,341.88542359767905,128.09000000000003,2.669103158698407,-35,25
GTY029 clump 25C 11 07 m-50.csv,GTY029 clump 25C 11,256.24,662.75,181.9,534.66,877.591292781348,6.691,252.7563742340457,342.931292781348,128.09000000000003,2.677268270601514,-50,25
GTY029 clump 25C 11 08 m-25.csv,GTY029 clump 25C 11,272.56,674.48,168.6,534.66,978.3775030500203,2.459,139.67028060187067,443.71750305002035,139.82000000000005,3.173490938707053,-25,25
GTY029 clump 25C 11 08 m-35.csv,GTY029 clump 25C 11,272.56,674.48,168.6,534.66,973.9811295336788,2.895,141.575896373057,439.3211295336788,139.82000000000005,3.1420478438970005,-35,25
GTY029 clump 25C 11 08 m-50.csv,GTY029 clump 25C 11,272.56,674.48,168.6,534.66,966.6772909522552,3.7910000000000004,144.555067264574,432.0172909522553,139.82000000000005,3.089810405895116,-50,25
GTY029 clump 25C 12 02 m-25.csv,GTY029 clump 25C 12,300.26,587.23,86.65,531.54,726.7078090430673,0.9311,87.26728063580711,195.16780904306734,55.690000000000055,3.504539576998871,-25,25
GTY029 clump 25C 12 02 m-35.csv,GTY029 clump 25C 12,300.26,587.23,86.65,531.54,717.6135187417484,1.7421,97.59636358418001,186.07351874174844,55.690000000000055,3.341237542498622,-35,25
GTY029 clump 25C 12 02 m-50.csv,GTY029 clump 25C 12,300.26,587.23,86.65,531.54,703.2453366583541,4.01,98.24536159600997,171.7053366583541,55.690000000000055,3.083234632040832,-50,25
GTY029 clump 25C 12 03 m-25.csv,GTY029 clump 25C 12,280.25,620.51,112.92,531.54,767.0174691011237,3.56,103.01212640449438,235.4774691011237,88.97000000000003,2.646706407790532,-25,25
GTY029 clump 25C 12 03 m-35.csv,GTY029 clump 25C 12,280.25,620.51,112.92,531.54,762.0474497907949,4.78,108.20483891213388,230.5074497907949,88.97000000000003,2.5908446643901857,-35,25
GTY029 clump 25C 12 03 m-50.csv,GTY029 clump 25C 12,280.25,620.51,112.92,531.54,748.7922500985156,7.613,111.44178116379877,217.25225009851567,88.97000000000003,2.4418596167080544,-50,25
GTY029 clump 25C 12 04 m-25.csv,GTY029 clump 25C 12,295.5,632.07,119.9,531.54,719.2458107766254,11.859,118.18456952525507,187.7058107766254,100.53000000000009,1.8671621483798393,-25,25
GTY029 clump 25C 12 04 m-35.csv,GTY029 clump 25C 12,295.5,632.07,119.9,531.54,716.3908984764346,14.046,117.4300242061797,184.85089847643462,100.53000000000009,1.8387635380128764,-35,25
GTY029 clump 25C 12 04 m-50.csv,GTY029 clump 25C 12,295.5,632.07,119.9,531.54,713.432997549934,19.836199999999998,116.94939433964169,181.89299754993408,100.53000000000009,1.8093404710030232,-50,25
GTY029 clump 25C 12 05 m-25.csv,GTY029 clump 25C 12,308.13,616.98,114.07,531.54,756.6438341519793,6.922,159.43785611095058,225.1038341519793,85.44000000000005,2.6346422536514416,-25,25
GTY029 clump 25C 12 05 m-35.csv,GTY029 clump 25C 12,308.13,616.98,114.07,531.54,755.0023513710264,8.242,164.9989541373453,223.46235137102644,85.44000000000005,2.6154301424511504,-35,25
GTY029 clump 25C 12 05 m-50.csv,GTY029 clump 25C 12,308.13,616.98,114.07,531.54,749.4624965557373,11.6861,195.18947998048966,217.92249655573733,85.44000000000005,2.55059101774037,-50,25
GTY029 clump 25C 12 06 m-25.csv,GTY029 clump 25C 12,311.3,606.16,100.25,531.54,751.7590648379054,4.811999999999999,105.06690357439734,220.21906483790542,74.62,2.9512069798700806,-25,25
GTY029 clump 25C 12 06 m-35.csv,GTY029 clump 25C 12,311.3,606.16,100.25,531.54,747.0339993181044,5.866,106.496237640641,215.49399931810444,74.62,2.88788527630802,-35,25
GTY029 clump 25C 12 06 m-50.csv,GTY029 clump 25C 12,311.3,606.16,100.25,531.54,736.5705026455026,8.316,109.36741221741221,205.03050264550268,74.62,2.747661520309604,-50,25
GTY029 clump 25C 13 01 m-25.csv,GTY029 clump 25C 13,220.79,651.53,153.59,525.11,882.4475184515518,3.3737,149.08698254142337,357.3375184515518,126.41999999999996,2.826590084255275,-25,25
GTY029 clump 25C 13 01 m-35.csv,GTY029 clump 25C 13,220.79,651.53,153.59,525.11,878.1669172932332,3.99,150.33551378446114,353.05691729323314,126.41999999999996,2.7927299263821648,-35,25
GTY029 clump 25C 13 01 m-50.csv,GTY029 clump 25C 13,220.79,651.53,153.59,525.11,867.8162643678162,5.22,149.70302681992337,342.7062643678162,126.41999999999996,2.7108548043649443,-50,25
GTY029 clump 25C 13 02 m-25.csv,GTY029 clump 25C 13,287.64,675.99,173.46,525.11,978.79231002331,4.29,191.6341794871795,453.68231002331004,150.88,3.006908205350676,-25,25
GTY029 clump 25C 13 02 m-35.csv,GTY029 clump 25C 13,287.64,675.99,173.46,525.11,971.8660264508488,5.066,192.69550138176078,446.7560264508488,150.88,2.961002296201278,-35,25
GTY029 clump 25C 13 02 m-50.csv,GTY029 clump 25C 13,287.64,675.99,173.46,525.11,962.428042952208,6.612,193.7026981246219,437.318042952208,150.88,2.8984493832993636,-50,25
GTY029 clump 25C 13 03 m-25.csv,GTY029 clump 25C 13,287.23,663.34,189.96,525.11,889.1997340411484,3.7862999999999998,166.9788315770013,364.0897340411484,138.23000000000002,2.6339415035892957,-25,25
GTY029 clump 25C 13 03 m-35.csv,GTY029 clump 25C 13,287.23,663.34,189.96,525.11,885.2982198212984,4.3872,173.15254330780454,360.1882198212984,138.23000000000002,2.6057167027511996,-35,25
GTY029 clump 25C 13 03 m-50.csv,GTY029 clump 25C 13,287.23,663.34,189.96,525.11,872.4249618973008,5.6164,174.2972049711559,347.3149618973008,138.23000000000002,2.512587440478194,-50,25
GTY029 clump 25C 13 04 m-25.csv,GTY029 clump 25C 13,272.34,714.63,171.72,525.11,1006.2709762944479,6.412,178.81139893948847,481.1609762944479,189.51999999999998,2.53884010286222,-25,25
GTY029 clump 25C 13 04 m-35.csv,GTY029 clump 25C 13,272.34,714.63,171.72,525.11,998.5326883206634,7.235,180.83013130615066,473.4226883206634,189.51999999999998,2.4980091194631884,-35,25
GTY029 clump 25C 13 04 m-50.csv,GTY029 clump 25C 13,272.34,714.63,171.72,525.11,983.5220782423495,8.921,185.77038112319246,458.4120782423495,189.51999999999998,2.4188058159684966,-50,25
GTY029 clump 25C 13 05 m-25.csv,GTY029 clump 25C 13,275.85,671.14,164.43,525.11,937.9305508698874,2.8337000000000003,160.07633165119807,412.82055086988737,146.02999999999997,2.8269571380530536,-25,25
GTY029 clump 25C 13 05 m-35.csv,GTY029 clump 25C 13,275.85,671.14,164.43,525.11,932.9443227870602,3.3756,163.06855018367105,407.83432278706016,146.02999999999997,2.792811907053758,-35,25
GTY029 clump 25C 13 05 m-50.csv,GTY029 clump 25C 13,275.85,671.14,164.43,525.11,925.7984173297966,4.524,178.99541998231652,400.6884173297966,146.02999999999997,2.7438774041621357,-50,25
GTY029 clump 25C 14 01 m-25.csv,GTY029 clump 25C 14,143.35,683.21,221.1,522.38,1076.5942018575852,4.0375,308.87560743034055,554.2142018575852,160.83000000000004,3.4459628294322266,-25,25
GTY029 clump 25C 14 01 m-35.csv,GTY029 clump 25C 14,143.35,683.21,221.1,522.38,1061.4330389099648,5.0347,315.6340328122828,539.0530389099648,160.83000000000004,3.3516945775661546,-35,25
GTY029 clump 25C 14 01 m-50.csv,GTY029 clump 25C 14,143.35,683.21,221.1,522.38,1039.9640629430112,7.054,311.2058208108874,517.5840629430112,160.83000000000004,3.2182059500280484,-50,25
GTY029 clump 25C 14 02 m-25.csv,GTY029 clump 25C 14,302.91,703.53,189.69,522.38,1194.2240098525922,7.8761,357.24990388644125,671.8440098525922,181.14999999999998,3.708771790519416,-25,25
GTY029 clump 25C 14 02 m-35.csv,GTY029 clump 25C 14,302.91,703.53,189.69,522.38,1178.0502473126876,8.7541,352.73431272203885,655.6702473126876,181.14999999999998,3.61948797854092,-35,25
GTY029 clump 25C 14 02 m-50.csv,GTY029 clump 25C 14,302.91,703.53,189.69,522.38,1142.208068758868,10.7128,346.75106489433205,619.828068758868,181.14999999999998,3.4216288642498927,-50,25
GTY029 clump 25C 14 03 m-25.csv,GTY029 clump 25C 14,289.43,680.95,216.2,522.38,999.2683934609959,5.1751,175.9953216362969,476.88839346099587,158.57000000000005,3.0074313770637304,-25,25
GTY029 clump 25C 14 03 m-35.csv,GTY029 clump 25C 14,289.43,680.95,216.2,522.38,992.3651173645857,5.9558,175.99227912287182,469.9851173645857,158.57000000000005,2.96389681127947,-35,25
GTY029 clump 25C 14 03 m-50.csv,GTY029 clump 25C 14,289.43,680.95,216.2,522.38,978.5420761245673,7.514,175.1633324461006,456.1620761245673,158.57000000000005,2.876723693791809,-50,25
GTY029 clump 25C 14 04 m-25.csv,GTY029 clump 25C 14,265.89,675.52,202.46,522.38,975.3102333781062,5.9559999999999995,221.84976830087308,452.9302333781062,153.14,2.9576220019466257,-25,25
GTY029 clump 25C 14 04 m-35.csv,GTY029 clump 25C 14,265.89,675.52,202.46,522.38,970.8776300059772,6.692,222.02130902570232,448.49763000597716,153.14,2.9286772234946925,-35,25
GTY029 clump 25C 14 04 m-50.csv,GTY029 clump 25C 14,265.89,675.52,202.46,522.38,961.0838151342159,8.233,222.8445694157658,438.7038151342159,153.14,2.86472388098613,-50,25
GTY029 clump 25C 14 05 m-25.csv,GTY029 clump 25C 14,297.25,652.59,161.63,522.38,864.5040958517922,4.966,155.9087635924285,342.12409585179216,130.21000000000004,2.6274794244051307,-25,25
GTY029 clump 25C 14 05 m-35.csv,GTY029 clump 25C 14,297.25,652.59,161.63,522.38,861.1919916142558,5.724,161.1944723969252,338.8119916142558,130.21000000000004,2.602042789449779,-35,25
GTY029 clump 25C 14 05 m-50.csv,GTY029 clump 25C 14,297.25,652.59,161.63,522.38,852.8354417187095,7.3497,169.93660584785772,330.4554417187095,130.21000000000004,2.537865307723749,-50,25
GTY029 clump 25C 16 01 m-25.csv,GTY029 clump 25C 16,322.32,671.5,220.8,511.87,992.639877675841,3.924,165.48733944954128,480.76987767584103,159.63,3.011776468557546,-25,25
GTY029 clump 25C 16 01 m-35.csv,GTY029 clump 25C 16,322.32,671.5,220.8,511.87,986.9461296129614,4.444,171.05673267326733,475.0761296129614,159.63,2.9761080599696887,-35,25
GTY029 clump 25C 16 01 m-50.csv,GTY029 clump 25C 16,322.32,671.5,220.8,511.87,975.5766361974406,5.47,175.7284643510055,463.7066361974406,159.63,2.904884020531483,-50,25
GTY029 clump 25C 16 02 m-25.csv,GTY029 clump 25C 16,277.96,675.98,193.87,511.87,989.2245212872722,4.4839,212.51079618189522,477.3545212872722,164.11,2.908747311481763,-25,25
GTY029 clump 25C 16 02 m-35.csv,GTY029 clump 25C 16,277.96,675.98,193.87,511.87,983.9980546993876,5.1262,212.24116265459796,472.1280546993876,164.11,2.8768999737943304,-35,25
GTY029 clump 25C 16 02 m-50.csv,GTY029 clump 25C 16,277.96,675.98,193.87,511.87,968.0141871026339,6.606,220.85404026642448,456.14418710263385,164.11,2.779502693940856,-50,25
GTY029 clump 25C 16 03 m-25.csv,GTY029 clump 25C 16,269.74,684.37,279.86,511.87,947.4214155384093,2.0606999999999998,241.4693167370311,435.5514155384093,172.5,2.524935742251648,-25,25
GTY029 clump 25C 16 03 m-35.csv,GTY029 clump 25C 16,269.74,684.37,279.86,511.87,941.3591599054748,2.5389999999999997,241.56282827884993,429.4891599054748,172.5,2.489792231336086,-35,25
GTY029 clump 25C 16 03 m-50.csv,GTY029 clump 25C 16,269.74,684.37,279.86,511.87,929.5385800270576,3.6219,265.2407490543637,417.6685800270576,172.5,2.4212671305916382,-50,25
GTY029 clump 25C 16 04 m-25.csv,GTY029 clump 25C 16,282.93,667.29,163.21,511.87,972.7523507044009,3.2084,184.01230831567136,460.8823507044009,155.41999999999996,2.9653992452991957,-25,25
GTY029 clump 25C 16 04 m-35.csv,GTY029 clump 25C 16,282.93,667.29,163.21,511.87,965.7584757704363,3.6051,185.860399434135,453.88847577043634,155.41999999999996,2.9203994065785386,-35,25
GTY029 clump 25C 16 04 m-50.csv,GTY029 clump 25C 16,282.93,667.29,163.21,511.87,954.888358827989,4.4846,187.53478838692413,443.018358827989,155.41999999999996,2.850459135426516,-50,25
GTY029 clump 25C 16 05 m-25.csv,GTY029 clump 25C 16,311.71,663.17,155.87,511.87,925.6716931479641,4.0280000000000005,152.83192651439919,413.8016931479641,151.29999999999995,2.734974839048012,-25,25
GTY029 clump 25C 16 05 m-35.csv,GTY029 clump 25C 16,311.71,663.17,155.87,511.87,923.0464995678478,4.628,152.18446197061365,411.1764995678478,151.29999999999995,2.7176239231186248,-35,25
GTY029 clump 25C 16 05 m-50.csv,GTY029 clump 25C 16,311.71,663.17,155.87,511.87,912.384131816661,5.978,154.23471395115425,400.514131816661,151.29999999999995,2.647152226151098,-50,25
GTY029 clump 25C 16 06 m-25.csv,GTY029 clump 25C 16,298.38,674.41,178.56,511.87,983.0952662721894,3.38,183.2095355029586,471.2252662721894,162.53999999999996,2.899134159420386,-25,25
GTY029 clump 25C 16 06 m-35.csv,GTY029 clump 25C 16,298.38,674.41,178.56,511.87,979.5233794002608,3.8350000000000004,183.13488135593218,467.65337940026075,162.53999999999996,2.877158726468936,-35,25
GTY029 clump 25C 16 06 m-50.csv,GTY029 clump 25C 16,298.38,674.41,178.56,511.87,970.6127701543741,4.664,181.7435591766724,458.74277015437406,162.53999999999996,2.822337702438625,-50,25
GTY029 clump 25C 17 01 m-25.csv,GTY029 clump 25C 17,273.62,636.07,174.11,523.2,868.0614733542319,2.233,162.80250335871023,344.86147335423186,112.87,3.0553864920194194,-25,25
GTY029 clump 25C 17 01 m-35.csv,GTY029 clump 25C 17,273.62,636.07,174.11,523.2,863.839880329095,2.674,161.13924457741211,340.6398803290949,112.87,3.0179842325604227,-35,25
GTY029 clump 25C 17 01 m-50.csv,GTY029 clump 25C 17,273.62,636.07,174.11,523.2,859.5967590260285,3.573,178.5974979009236,336.39675902602846,112.87,2.980391237937702,-50,25
GTY029 clump 25C 17 02 m-25.csv,GTY029 clump 25C 17,270.32,658.79,156.16,523.2,1009.6844444444445,1.494,112.5131793842035,486.4844444444444,135.58999999999992,3.5879079905925564,-25,25
GTY029 clump 25C 17 02 m-35.csv,GTY029 clump 25C 17,270.32,658.79,156.16,523.2,1001.4378903606859,1.7439,114.72067091002926,478.2378903606858,135.58999999999992,3.527088209755042,-35,25
GTY029 clump 25C 17 02 m-50.csv,GTY029 clump 25C 17,270.32,658.79,156.16,523.2,968.0459575861787,2.4426,121.75693687054776,444.84595758617866,135.58999999999992,3.2808168565984137,-50,25
GTY029 clump 25C 17 03 m-25.csv,GTY029 clump 25C 17,246.12,708.53,187.01,523.2,1075.3774618881623,6.2251,189.75726044561532,552.1774618881623,185.32999999999993,2.9794283812019775,-25,25
GTY029 clump 25C 17 03 m-35.csv,GTY029 clump 25C 17,246.12,708.53,187.01,523.2,1058.9666994529555,7.3303,193.86005088468409,535.7666994529554,185.32999999999993,2.8908795092697117,-35,25
GTY029 clump 25C 17 03 m-50.csv,GTY029 clump 25C 17,246.12,708.53,187.01,523.2,1032.4837196984502,9.7231,193.69515164916538,509.2837196984501,185.32999999999993,2.747983163537745,-50,25
GTY029 clump 25C 17 04 m-25.csv,GTY029 clump 25C 17,290.49,638.42,150.9,523.2,898.4025215146299,2.324,220.6750559380379,375.2025215146299,115.21999999999991,3.256400985199012,-25,25
GTY029 clump 25C 17 04 m-35.csv,GTY029 clump 25C 17,290.49,638.42,150.9,523.2,890.0444088026856,2.681,219.5574785527788,366.8444088026855,115.21999999999991,3.183860517294617,-35,25
GTY029 clump 25C 17 04 m-50.csv,GTY029 clump 25C 17,290.49,638.42,150.9,523.2,877.799064957763,3.433,214.34159335857848,354.59906495776295,115.21999999999991,3.077582580782531,-50,25
