filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
GTY030 clump 25C 11 04 m-50.csv,GTY030 clump 25C 11,329.1,565.35,70.51,518,657.7472758083975,10.8579,80.33266570883872,139.7472758083975,47.35000000000002,2.951368021296672,-50,25
GTY030 clump 25C 11 05 m-25.csv,GTY030 clump 25C 11,327.75,579.37,77.05,518,660.2878651054616,6.2345,85.56461384232898,142.2878651054616,61.370000000000005,2.318524769520313,-25,25
GTY030 clump 25C 11 05 m-35.csv,GTY030 clump 25C 11,327.75,579.37,77.05,518,657.1630386137263,7.329000000000001,86.2153690817301,139.16303861372626,61.370000000000005,2.2676069515027906,-35,25
GTY030 clump 25C 11 05 m-50.csv,GTY030 clump 25C 11,327.75,579.37,77.05,518,651.3659099264705,9.792,87.68741115196079,133.36590992647052,61.370000000000005,2.1731450207995846,-50,25
GTY030 clump 25C 11 06 m-25.csv,GTY030 clump 25C 11,326.08,582.41,144.49,518,690.7827890279283,3.4123,141.27243032558684,172.7827890279283,64.40999999999997,2.6825460181327183,-25,25
GTY030 clump 25C 11 06 m-35.csv,GTY030 clump 25C 11,326.08,582.41,144.49,518,694.6861228668943,4.395,166.33325369738338,176.68612286689427,64.40999999999997,2.743147381880055,-35,25
GTY030 clump 25C 11 06 m-50.csv,GTY030 clump 25C 11,326.08,582.41,144.49,518,699.9344373935924,6.461,197.44502553784244,181.93443739359236,64.40999999999997,2.824630296438324,-50,25
GTY030 clump 25C 12 01 m-25.csv,GTY030 clump 25C 12,58.95,617.78,624.62,518.53,1071.9345505932392,3.5736000000000003,1939.1000089545557,553.4045505932393,99.25,5.575864489604426,-25,25
GTY030 clump 25C 12 01 m-35.csv,GTY030 clump 25C 12,58.95,617.78,624.62,518.53,1076.8465116949926,4.1599,1973.0055003726047,558.3165116949926,99.25,5.625355281561639,-35,25
GTY030 clump 25C 12 01 m-50.csv,GTY030 clump 25C 12,58.95,617.78,624.62,518.53,1070.4560641567423,5.2059999999999995,2118.5807779485212,551.9260641567423,99.25,5.5609679008236,-50,25
GTY030 clump 25C 12 02 m-25.csv,GTY030 clump 25C 12,288.94,586.2,138.26,518.53,769.6743673276676,2.1180000000000003,148.95553352219073,251.14436732766762,67.67000000000007,3.711310290049761,-25,25
GTY030 clump 25C 12 02 m-35.csv,GTY030 clump 25C 12,288.94,586.2,138.26,518.53,762.0022841800908,2.4210000000000003,149.25289549772822,243.4722841800908,67.67000000000007,3.5979353358961217,-35,25
GTY030 clump 25C 12 02 m-50.csv,GTY030 clump 25C 12,288.94,586.2,138.26,518.53,751.7600306643951,2.935,150.0563441226576,233.23003066439514,67.67000000000007,3.4465794394029095,-50,25
GTY030 clump 25C 12 03 m-25.csv,GTY030 clump 25C 12,115.6,609.72,475.12,518.53,1098.5447165775402,2.8049999999999997,1590.7789839572195,580.0147165775402,91.19000000000005,6.3605079129020705,-25,25
GTY030 clump 25C 12 03 m-35.csv,GTY030 clump 25C 12,115.6,609.72,475.12,518.53,1081.6939538461538,3.25,1986.5619169230768,563.1639538461538,91.19000000000005,6.175720515913516,-35,25
GTY030 clump 25C 12 03 m-50.csv,GTY030 clump 25C 12,115.6,609.72,475.12,518.53,1024.7990662796324,4.1339999999999995,1800.9650314465412,506.2690662796324,91.19000000000005,5.551804652699113,-50,25
GTY030 clump 25C 12 04 m-25.csv,GTY030 clump 25C 12,320.08,600.47,96.65,518.53,769.9156872896713,3.863,129.3889179394253,251.3856872896713,81.94000000000005,3.067923935680634,-25,25
GTY030 clump 25C 12 04 m-35.csv,GTY030 clump 25C 12,320.08,600.47,96.65,518.53,765.5159572490705,4.304,131.36001394052042,246.98595724907057,81.94000000000005,3.0142294026003222,-35,25
GTY030 clump 25C 12 04 m-50.csv,GTY030 clump 25C 12,320.08,600.47,96.65,518.53,757.2235271242465,5.143,133.27590705813728,238.69352712424654,81.94000000000005,2.9130281562636853,-50,25
GTY030 clump 25C 12 05 m-25.csv,GTY030 clump 25C 12,133.49,612.23,511.81,518.53,731.5260252728317,3.482,118.10954623779438,212.99602527283173,93.70000000000005,2.2731699602223228,-25,25
GTY030 clump 25C 12 05 m-35.csv,GTY030 clump 25C 12,133.49,612.23,511.81,518.53,728.4903735487128,3.9619999999999997,117.89258455325593,209.96037354871282,93.70000000000005,2.2407723964643833,-35,25
GTY030 clump 25C 12 05 m-50.csv,GTY030 clump 25C 12,133.49,612.23,511.81,518.53,722.8907099391481,4.93,120.3944827586207,204.36070993914814,93.70000000000005,2.1810107784327433,-50,25
GTY030 clump 25C 13 02 m-25.csv,GTY030 clump 25C 13,316.06,581.52,95.66,510.53,786.4884152503446,2.177,130.50444189251263,275.9584152503446,70.99000000000001,3.887285747997529,-25,25
GTY030 clump 25C 13 02 m-35.csv,GTY030 clump 25C 13,316.06,581.52,95.66,510.53,782.547315727237,2.537,129.3693220338983,272.017315727237,70.99000000000001,3.8317694848181008,-35,25
GTY030 clump 25C 13 02 m-50.csv,GTY030 clump 25C 13,316.06,581.52,95.66,510.53,774.2001368119631,3.143,130.22263124403435,263.6701368119632,70.99000000000001,3.7141870236929586,-50,25
GTY030 clump 25C 13 03 m-25.csv,GTY030 clump 25C 13,100.72,615.36,553.22,510.53,760.6612343532686,2.876,519.6855354659249,250.1312343532686,104.83000000000004,2.386065385417042,-25,25
GTY030 clump 25C 13 03 m-35.csv,GTY030 clump 25C 13,100.72,615.36,553.22,510.53,797.2178138718175,3.417,840.3229762949958,286.6878138718175,104.83000000000004,2.734787883924615,-35,25
GTY030 clump 25C 13 03 m-50.csv,GTY030 clump 25C 13,100.72,615.36,553.22,510.53,808.4566455409688,4.418,910.0283114531462,297.9266455409688,104.83000000000004,2.8419979542208216,-50,25
GTY030 clump 25C 13 04 m-25.csv,GTY030 clump 25C 13,295.6,617.7,125.19,510.53,809.315845151319,4.7879000000000005,156.2859591887884,298.785845151319,107.17000000000007,2.787961604472509,-25,25
GTY030 clump 25C 13 04 m-35.csv,GTY030 clump 25C 13,295.6,617.7,125.19,510.53,806.6173878499419,5.3366,158.79426488775624,296.08738784994193,107.17000000000007,2.762782381729418,-35,25
GTY030 clump 25C 13 04 m-50.csv,GTY030 clump 25C 13,295.6,617.7,125.19,510.53,798.8464671577656,6.516,161.639269490485,288.3164671577656,107.17000000000007,2.6902721578591526,-50,25
GTY030 clump 25C 13 05 m-25.csv,GTY030 clump 25C 13,310.13,609.92,211.15,510.53,758.3065058717254,5.535,170.9558337850045,247.77650587172548,99.38999999999999,2.492972189070586,-25,25
GTY030 clump 25C 13 05 m-35.csv,GTY030 clump 25C 13,310.13,609.92,211.15,510.53,754.7586853860881,6.268,169.93333280153158,244.22868538608816,99.38999999999999,2.4572762389182836,-35,25
GTY030 clump 25C 13 05 m-50.csv,GTY030 clump 25C 13,310.13,609.92,211.15,510.53,748.5280617977528,7.832,187.69721654749748,237.99806179775283,99.38999999999999,2.394587602351875,-50,25
GTY030 clump 25C 13 06 m-25.csv,GTY030 clump 25C 13,46.04,593.03,582.4,510.53,699.9044832041344,1.548,129.93760981912143,189.37448320413444,82.5,2.2954482812622357,-25,25
GTY030 clump 25C 13 06 m-35.csv,GTY030 clump 25C 13,46.04,593.03,582.4,510.53,697.6296471885336,1.814,129.17383682469682,187.0996471885336,82.5,2.267874511376165,-35,25
GTY030 clump 25C 13 06 m-50.csv,GTY030 clump 25C 13,46.04,593.03,582.4,510.53,693.2945739348371,2.394,131.9894110275689,182.76457393483713,82.5,2.2153281689071167,-50,25
GTY030 clump 25C 13 07 m-25.csv,GTY030 clump 25C 13,302.24,584.3,109.25,510.53,750.336143442623,4.88,145.26687704918035,239.806143442623,73.76999999999998,3.2507271715144785,-25,25
GTY030 clump 25C 13 07 m-35.csv,GTY030 clump 25C 13,302.24,584.3,109.25,510.53,748.0373256024643,5.519,147.06754122123576,237.50732560246433,73.76999999999998,3.2195652108237005,-35,25
GTY030 clump 25C 13 07 m-50.csv,GTY030 clump 25C 13,302.24,584.3,109.25,510.53,743.5284141736857,6.886,146.6185535869881,232.99841417368577,73.76999999999998,3.158444003981101,-50,25
GTY030 clump 25C 14 01 m-25.csv,GTY030 clump 25C 14,195.77,598.32,395.47,508.42,776.5798967241153,3.0404,247.80712340481514,268.1598967241153,89.90000000000003,2.982868706608623,-25,25
GTY030 clump 25C 14 01 m-35.csv,GTY030 clump 25C 14,195.77,598.32,395.47,508.42,775.9869119688976,3.601,244.77274368231048,267.5669119688976,89.90000000000003,2.9762726581634875,-35,25
GTY030 clump 25C 14 01 m-50.csv,GTY030 clump 25C 14,195.77,598.32,395.47,508.42,779.5519141703845,4.707,251.18455916719782,271.1319141703845,89.90000000000003,3.015927855065455,-50,25
GTY030 clump 25C 14 02 m-25.csv,GTY030 clump 25C 14,250.81,639.7,538.06,508.42,773.6404091070792,5.622,210.55465492707222,265.2204091070792,131.28000000000003,2.020265151638324,-25,25
GTY030 clump 25C 14 02 m-35.csv,GTY030 clump 25C 14,250.81,639.7,538.06,508.42,774.8843961502639,6.442,216.72813411983856,266.4643961502639,131.28000000000003,2.0297409822536854,-35,25
GTY030 clump 25C 14 02 m-50.csv,GTY030 clump 25C 14,250.81,639.7,538.06,508.42,770.0833251953126,8.192,217.80262451171876,261.66332519531255,131.28000000000003,1.9931697531635626,-50,25
GTY030 clump 25C 14 03 m-25.csv,GTY030 clump 25C 14,103.55,600.73,710.87,508.42,760.2920086767896,2.305,351.3619023861171,251.87200867678956,92.31,2.7285452137015445,-25,25
GTY030 clump 25C 14 03 m-35.csv,GTY030 clump 25C 14,103.55,600.73,710.87,508.42,760.985228729762,2.7609,356.5451805570647,252.56522872976194,92.31,2.736054909866341,-35,25
GTY030 clump 25C 14 03 m-50.csv,GTY030 clump 25C 14,103.55,600.73,710.87,508.42,769.2312231753849,3.6953,467.279113739074,260.8112231753849,92.31,2.825384283126258,-50,25
GTY030 clump 25C 14 04 m-25.csv,GTY030 clump 25C 14,340.57,570.93,81.5,508.42,780.6660664571173,2.227,149.8424427480916,272.24606645711725,62.509999999999934,4.3552402248779005,-25,25
GTY030 clump 25C 14 04 m-35.csv,GTY030 clump 25C 14,340.57,570.93,81.5,508.42,777.1042471042471,2.5900000000000003,148.70096525096523,268.68424710424705,62.509999999999934,4.298260232030833,-35,25
GTY030 clump 25C 14 04 m-50.csv,GTY030 clump 25C 14,340.57,570.93,81.5,508.42,764.7393748121431,3.327,145.32956116621583,256.31937481214305,62.509999999999934,4.100453924366395,-50,25
GTY030 clump 25C 14 05 m-25.csv,GTY030 clump 25C 14,214.9,629.22,536.78,508.42,830.7307697606337,5.807,459.8513449285345,322.3107697606337,120.80000000000001,2.668135511263524,-25,25
GTY030 clump 25C 14 05 m-35.csv,GTY030 clump 25C 14,214.9,629.22,536.78,508.42,840.0737334784637,6.431,632.7936774996112,331.6537334784637,120.80000000000001,2.7454779261462225,-35,25
GTY030 clump 25C 14 05 m-50.csv,GTY030 clump 25C 14,214.9,629.22,536.78,508.42,843.0523457109587,7.729,763.4506068055375,334.63234571095865,120.80000000000001,2.7701353121768095,-50,25
GTY030 clump 25C 15 01 m-25.csv,GTY030 clump 25C 15,132.28,564.85,249.83,508.55,744.8552237770797,2.4511,236.19255150748646,236.30522377707968,56.30000000000001,4.197250866377969,-25,25
GTY030 clump 25C 15 01 m-35.csv,GTY030 clump 25C 15,132.28,564.85,249.83,508.55,741.8298722498228,2.818,237.87156848828957,233.27987224982274,56.30000000000001,4.143514604792588,-35,25
GTY030 clump 25C 15 01 m-50.csv,GTY030 clump 25C 15,132.28,564.85,249.83,508.55,735.4583964854476,3.642,244.85590884129599,226.90839648544755,56.30000000000001,4.030344520167807,-50,25
GTY030 clump 25C 15 02 m-25.csv,GTY030 clump 25C 15,270.26,578.31,259.2,508.55,723.129172705314,3.312,117.5096195652174,214.57917270531397,69.75999999999993,3.0759629114867284,-25,25
GTY030 clump 25C 15 02 m-35.csv,GTY030 clump 25C 15,270.26,578.31,259.2,508.55,719.9731891610213,3.838,116.44817613340282,211.4231891610213,69.75999999999993,3.030722321688955,-35,25
GTY030 clump 25C 15 02 m-50.csv,GTY030 clump 25C 15,270.26,578.31,259.2,508.55,712.9129360283393,4.7989999999999995,116.72789956240885,204.36293602833933,69.75999999999993,2.9295145646264267,-50,25
GTY030 clump 25C 15 03 m-25.csv,GTY030 clump 25C 15,265.2,596.45,141.1,508.55,768.2775654607236,5.003,158.09835098940636,259.7275654607236,87.90000000000003,2.9548073431254096,-25,25
GTY030 clump 25C 15 03 m-35.csv,GTY030 clump 25C 15,265.2,596.45,141.1,508.55,767.1252771778258,5.556,162.84389848812097,258.57527717782574,87.90000000000003,2.9416982614087104,-35,25
GTY030 clump 25C 15 03 m-50.csv,GTY030 clump 25C 15,265.2,596.45,141.1,508.55,761.3689691027926,6.732,167.76689542483658,252.81896910279255,87.90000000000003,2.8762112525914953,-50,25
GTY030 clump 25C 15 04 m-25.csv,GTY030 clump 25C 15,198.58,574.47,197.92,508.55,736.2302920830131,2.602,135.7507532667179,227.68029208301306,65.92000000000002,3.4538879260165807,-25,25
GTY030 clump 25C 15 04 m-35.csv,GTY030 clump 25C 15,198.58,574.47,197.92,508.55,733.913003687563,2.9829999999999997,138.03582299698292,225.36300368756298,65.92000000000002,3.418734886037059,-35,25
GTY030 clump 25C 15 04 m-50.csv,GTY030 clump 25C 15,198.58,574.47,197.92,508.55,731.5574226254002,3.7479999999999998,140.5812219850587,223.00742262540024,65.92000000000002,3.383000950021241,-50,25
GTY030 clump 25C 16 01 m-25.csv,GTY030 clump 25C 16,270.77,561.5,92.46,498.67,713.7483976190141,7.1063,117.77695003025485,215.07839761901408,62.829999999999984,3.4231799716538935,-25,25
GTY030 clump 25C 16 01 m-35.csv,GTY030 clump 25C 16,270.77,561.5,92.46,498.67,707.6162905623748,8.1387,118.71018700775309,208.94629056237483,62.829999999999984,3.32558157826476,-35,25
GTY030 clump 25C 16 01 m-50.csv,GTY030 clump 25C 16,270.77,561.5,92.46,498.67,695.4627354354326,10.4689,122.18582458519997,196.79273543543258,62.829999999999984,3.132146035897384,-50,25
GTY030 clump 25C 16 02 m-25.csv,GTY030 clump 25C 16,251.88,558.31,136.23,498.67,743.6746460021133,2.839,217.56800281789364,245.00464600211325,59.63999999999993,4.108059121430475,-25,25
GTY030 clump 25C 16 02 m-35.csv,GTY030 clump 25C 16,251.88,558.31,136.23,498.67,736.9569031870114,3.326,217.1757546602526,238.28690318701143,59.63999999999993,3.9954209119217254,-35,25
GTY030 clump 25C 16 02 m-50.csv,GTY030 clump 25C 16,251.88,558.31,136.23,498.67,726.9464255030522,4.423,225.70594166855076,228.27642550305217,59.63999999999993,3.8275725268788134,-50,25
GTY030 clump 25C 16 03 m-25.csv,GTY030 clump 25C 16,281.46,603.32,189.91,498.67,860.5343030565792,4.6129999999999995,304.394717103837,361.8643030565792,104.65000000000003,3.4578528720170003,-25,25
GTY030 clump 25C 16 03 m-35.csv,GTY030 clump 25C 16,281.46,603.32,189.91,498.67,852.4005467372135,5.103,297.7427944346463,353.7305467372135,104.65000000000003,3.3801294480383506,-35,25
GTY030 clump 25C 16 03 m-50.csv,GTY030 clump 25C 16,281.46,603.32,189.91,498.67,850.1771780821916,6.205,350.883344077357,351.5071780821916,104.65000000000003,3.358883689270822,-50,25
GTY030 clump 25C 16 04 m-25.csv,GTY030 clump 25C 16,286.32,580.15,151.45,498.67,707.6390666082383,4.564,137.78255039439088,208.96906660823828,81.47999999999996,2.564666993228257,-25,25
GTY030 clump 25C 16 04 m-35.csv,GTY030 clump 25C 16,286.32,580.15,151.45,498.67,704.1555765595464,5.289999999999999,139.10665406427222,205.48557655954636,81.47999999999996,2.5219142925815716,-35,25
GTY030 clump 25C 16 04 m-50.csv,GTY030 clump 25C 16,286.32,580.15,151.45,498.67,695.5657059679767,6.87,140.21595342066956,196.89570596797665,81.47999999999996,2.416491236720382,-50,25
GTY030 clump 25C 16 05 m-25.csv,GTY030 clump 25C 16,20.84,601.44,686.07,498.67,787.7749363192528,3.7688,284.76876883888775,289.1049363192528,102.77000000000004,2.813125779111148,-25,25
GTY030 clump 25C 16 05 m-35.csv,GTY030 clump 25C 16,20.84,601.44,686.07,498.67,783.1968391332293,4.3564,281.4191860251584,284.5268391332293,102.77000000000004,2.7685787596889093,-35,25
GTY030 clump 25C 16 05 m-50.csv,GTY030 clump 25C 16,20.84,601.44,686.07,498.67,771.3975076700957,5.5409999999999995,285.9783992059195,272.7275076700957,102.77000000000004,2.6537657650101742,-50,25
GTY030 clump 25C 16 06 m-25.csv,GTY030 clump 25C 16,271.43,546.45,84.53,498.67,681.7872797744891,2.838,111.74393234672306,183.11727977448908,47.78000000000003,3.832508994861636,-25,25
GTY030 clump 25C 16 06 m-35.csv,GTY030 clump 25C 16,271.43,546.45,84.53,498.67,674.6903962773941,3.331,111.18045631942358,176.02039627739413,47.78000000000003,3.683976481318418,-35,25
GTY030 clump 25C 16 06 m-50.csv,GTY030 clump 25C 16,271.43,546.45,84.53,498.67,664.9320560747664,4.387,109.8477570093458,166.26205607476635,47.78000000000003,3.4797416507904195,-50,25
GTY030 clump 25C 16 07 m-25.csv,GTY030 clump 25C 16,279.1,556.12,130.33,498.67,742.5324294907444,2.5174,276.80367601493606,243.86242949074443,57.44999999999999,4.244776840569965,-25,25
GTY030 clump 25C 16 07 m-35.csv,GTY030 clump 25C 16,279.1,556.12,130.33,498.67,733.4024587731427,2.9653,262.19451084207327,234.7324587731427,57.44999999999999,4.085856549576027,-35,25
GTY030 clump 25C 16 07 m-50.csv,GTY030 clump 25C 16,279.1,556.12,130.33,498.67,719.7796307042997,3.791,247.09979688736485,221.10963070429972,57.44999999999999,3.848731604948647,-50,25
GTY030 clump 25C 17 01 m-25.csv,GTY030 clump 25C 17,235.9,569.74,134.24,506.68,777.2886541391568,1.969,187.28086846114778,270.60865413915684,63.06,4.291288521077654,-25,25
GTY030 clump 25C 17 01 m-35.csv,GTY030 clump 25C 17,235.9,569.74,134.24,506.68,771.6781429856114,2.224,188.0862679856115,264.9981429856114,63.06,4.202317522765801,-35,25
GTY030 clump 25C 17 01 m-50.csv,GTY030 clump 25C 17,235.9,569.74,134.24,506.68,751.298551607445,2.955,190.22449407783418,244.618551607445,63.06,3.879139733705122,-50,25
GTY030 clump 25C 17 02 m-25.csv,GTY030 clump 25C 17,233.26,582.42,118.8,506.68,741.2351293103447,3.4335999999999998,161.7931453867661,234.55512931034474,75.73999999999995,3.096846175209201,-25,25
GTY030 clump 25C 17 02 m-35.csv,GTY030 clump 25C 17,233.26,582.42,118.8,506.68,736.4584498403204,3.9454,161.99826380088203,229.77844984032043,75.73999999999995,3.0337793747071635,-35,25
GTY030 clump 25C 17 02 m-50.csv,GTY030 clump 25C 17,233.26,582.42,118.8,506.68,728.7800378184713,5.024,162.8897571656051,222.10003781847132,75.73999999999995,2.93240081619318,-50,25
GTY030 clump 25C 17 03 m-25.csv,GTY030 clump 25C 17,237.51,584.87,123.38,506.68,784.9802317527971,3.754,176.41604688332447,278.30023175279706,78.19,3.5592816441079047,-25,25
GTY030 clump 25C 17 03 m-35.csv,GTY030 clump 25C 17,237.51,584.87,123.38,506.68,782.8679971791256,4.254,175.4189656793606,276.1879971791256,78.19,3.532267517318399,-35,25
